spotcounts,genes,slide,normalisedDepth,ctxdepthInterval,cell.id,ctxdepthInterval_10
11,Il33,009I,0.527843740090927,3,009I_M4b_E2_Astrocytes_683_14,6
3,Il33,009I,0.514337550093946,3,009I_M4b_E2_Astrocytes_966_1,6
20,Il33,009I,0.534475673723974,3,009I_M4b_E2_Astrocytes_966_6,6
7,Il33,009I,0.514066240878303,3,009I_M4b_E2_Astrocytes_711_2,6
8,Il33,009I,0.501375913414409,3,009I_M4b_E2_Astrocytes_711_7,6
6,Il33,009I,0.520091788819147,3,009I_M4b_E2_Astrocytes_656_6,6
4,Il33,009I,0.501195894363257,3,009I_M4b_E2_Astrocytes_656_7,6
3,Il33,009I,0.510138795956665,3,009I_M4b_E2_Astrocytes_656_9,6
9,Il33,009I,0.535712312439404,3,009I_M4b_E2_Astrocytes_656_11,6
8,Il33,009I,0.532560301306208,3,009I_M4b_E2_Astrocytes_656_12,6
20,Il33,009I,0.528081926838654,3,009I_M5b_E2_Astrocytes_722_6,6
10,Il33,009I,0.504102101636035,3,009I_M5b_E2_Astrocytes_722_11,6
11,Il33,009I,0.528270297814835,3,009I_M5b_E2_Astrocytes_758_3,6
6,Il33,009I,0.526273046536337,3,009I_M5b_E2_Astrocytes_758_12,6
11,Il33,009I,0.508256131510034,3,009I_M5b_E2_Astrocytes_758_13,6
4,Il33,009I,0.536401793829666,3,009I_M5b_E2_Astrocytes_758_17,6
18,Il33,009I,0.539297800511608,3,009I_M5b_E2_Astrocytes_763_2,6
8,Il33,009I,0.507450881973024,3,009I_M5b_E2_Astrocytes_763_7,6
12,Il33,009I,0.528425103085776,3,009I_M5b_E2_Astrocytes_791_1,6
8,Il33,009I,0.524590526320386,3,009I_M5b_E2_Astrocytes_791_4,6
3,Il33,009I,0.501368256835325,3,009I_M5b_E2_Astrocytes_790_10,6
22,Il33,009I,0.546305714058249,3,009I_M5b_E2_Astrocytes_790_11,6
5,Il33,009I,0.53738037063454,3,009I_M5b_E2_Astrocytes_790_12,6
7,Il33,009I,0.503670612979581,3,009I_M5b_E2_Astrocytes_790_13,6
9,Il33,009I,0.524789073273825,3,009I_M5b_E2_Astrocytes_790_16,6
22,Il33,009I,0.504283748710956,3,009I_M5b_E2_Astrocytes_727_1,6
11,Il33,009I,0.538299168543689,3,009I_M5b_E2_Astrocytes_727_12,6
19,Il33,009I,0.53894417730103,3,009I_M5b_E2_Astrocytes_727_16,6
27,Eogt,009H,0.516222928896182,3,009H_M8b_E2_Astrocytes_608_2,6
18,Eogt,009H,0.503186395150861,3,009H_M8b_E2_Astrocytes_608_4,6
38,Eogt,009H,0.513012517778568,3,009H_M8b_E2_Astrocytes_608_6,6
33,Eogt,009H,0.516573753469529,3,009H_M8b_E2_Astrocytes_608_9,6
10,Eogt,009H,0.526952958750649,3,009H_M8b_E2_Astrocytes_608_10,6
24,Eogt,009H,0.541674351132929,3,009H_M8b_E2_Astrocytes_608_15,6
19,Eogt,009H,0.509542461395834,3,009H_M8b_E2_Astrocytes_326_19,6
39,Eogt,009H,0.513034755802576,3,009H_M8b_E2_Astrocytes_614_1,6
15,Eogt,009H,0.545392758695971,3,009H_M8b_E2_Astrocytes_614_5,6
27,Eogt,009H,0.517404005805217,3,009H_M8b_E2_Astrocytes_614_8,6
22,Eogt,009H,0.542003428894249,3,009H_M8b_E2_Astrocytes_614_9,6
20,Eogt,009H,0.537800164994978,3,009H_M8b_E2_Astrocytes_235_2,6
13,Eogt,009H,0.534476490596419,3,009H_M8b_E2_Astrocytes_235_4,6
27,Eogt,009H,0.51206030837706,3,009H_M8b_E2_Astrocytes_332_1,6
13,Eogt,009H,0.532323569966301,3,009H_M8b_E2_Astrocytes_332_7,6
23,Eogt,009H,0.501721049262634,3,009H_M8b_E2_Astrocytes_332_10,6
25,Eogt,009H,0.53187578250738,3,009H_M8b_E2_Astrocytes_332_12,6
36,Eogt,009H,0.504173793137427,3,009H_M8b_E2_Astrocytes_332_14,6
4,Eogt,009H,0.508595122563897,3,009H_M8b_E2_Astrocytes_332_19,6
19,Eogt,009H,0.519792785684328,3,009H_M8b_E2_Astrocytes_134_10,6
19,Eogt,009H,0.540537931820775,3,009H_M8b_E2_Astrocytes_609_13,6
40,Eogt,009H,0.511921661968183,3,009H_M8b_E2_Astrocytes_609_14,6
11,Eogt,009H,0.516240941474512,3,009H_M8b_E2_Astrocytes_359_9,6
19,Eogt,009H,0.540599856168953,3,009H_M8b_E2_Astrocytes_172_2,6
7,Eogt,009H,0.55841285293211,3,009H_M8b_E2_Astrocytes_172_5,6
17,Eogt,009H,0.540224062779274,3,009H_M8b_E2_Astrocytes_172_7,6
4,Eogt,009H,0.50701936363387,3,009H_M8b_E2_Astrocytes_172_8,6
4,Eogt,009H,0.565647740380286,3,009H_M8b_E2_Astrocytes_172_10,6
14,Eogt,009H,0.526199702570892,3,009H_M8b_E2_Astrocytes_172_14,6
24,Eogt,009H,0.532928522933759,3,009H_M8b_E2_Astrocytes_204_2,6
19,Eogt,009H,0.548453915277495,3,009H_M8b_E2_Astrocytes_204_6,6
24,Eogt,009H,0.501947252437945,3,009H_M8b_E2_Astrocytes_204_10,6
3,Eogt,009H,0.501874358786893,3,009H_M8b_E2_Astrocytes_204_11,6
10,Eogt,009H,0.53350750851309,3,009H_M8b_E2_Astrocytes_204_12,6
16,Eogt,009H,0.5144571509557,3,009H_M8b_E2_Astrocytes_365_3,6
7,Eogt,009H,0.544796737230314,3,009H_M8b_E2_Astrocytes_365_4,6
6,Eogt,009H,0.508489010055762,3,009H_M8b_E2_Astrocytes_358_1,6
18,Eogt,009H,0.553280612070697,3,009H_M8b_E2_Astrocytes_358_2,6
14,Eogt,009H,0.544866660340882,3,009H_M8b_E2_Astrocytes_358_3,6
14,Eogt,009H,0.537167225216957,3,009H_M8b_E2_Astrocytes_358_6,6
11,Eogt,009H,0.514078664255872,3,009H_M8b_E2_Astrocytes_306_5,6
12,Eogt,009H,0.510247127256954,3,009H_M8b_E2_Astrocytes_306_10,6
14,Eogt,009H,0.53009402563909,3,009H_M8b_E2_Astrocytes_325_7,6
17,Eogt,009H,0.528002480191631,3,009H_M8b_E2_Astrocytes_325_12,6
18,Eogt,009H,0.516692464439793,3,009H_M8b_E2_Astrocytes_325_16,6
29,Eogt,009H,0.527261528103594,3,009H_M8b_E2_Astrocytes_325_20,6
18,Eogt,009H,0.536555803043786,3,009H_M8b_E2_Astrocytes_236_1,6
10,Eogt,009H,0.580074294287894,3,009H_M8b_E2_Astrocytes_167_1,6
11,Eogt,009H,0.524716272584718,3,009H_M8b_E2_Astrocytes_167_4,6
5,Eogt,009H,0.526748080282713,3,009H_M8b_E2_Astrocytes_167_11,6
17,Eogt,009H,0.582725207003831,3,009H_M8b_E2_Astrocytes_167_12,6
16,Eogt,009H,0.51864055464758,3,009H_M8b_E2_Astrocytes_167_14,6
13,Eogt,009H,0.589107904517149,3,009H_M8b_E2_Astrocytes_167_17,6
19,Eogt,009H,0.522477388536795,3,009H_M8b_E2_Astrocytes_209_5,6
8,Eogt,009H,0.512699490038772,3,009H_M8b_E2_Astrocytes_307_8,6
13,Eogt,009H,0.535839740027247,3,009H_M8b_E2_Astrocytes_210_8,6
14,Eogt,009H,0.507400669523589,3,009H_M8b_E2_Astrocytes_210_9,6
28,Eogt,009H,0.522893609782991,3,009H_M8b_E2_Astrocytes_210_13,6
28,Eogt,009H,0.541350086685007,3,009H_M8b_E2_Astrocytes_615_1,6
35,Eogt,009H,0.513964882648959,3,009H_M8b_E2_Astrocytes_615_2,6
20,Eogt,009H,0.54527921124942,3,009H_M8b_E2_Astrocytes_615_6,6
5,Eogt,009H,0.507647756027466,3,009H_M8b_E2_Astrocytes_331_16,6
0,Gfap,009I,0.518383385559871,3,009I_M4b_E2_Astrocytes_677_1,6
6,Gfap,009I,0.504924618766852,3,009I_M4b_E2_Astrocytes_677_2,6
7,Gfap,009I,0.502559711168973,3,009I_M4b_E2_Astrocytes_677_3,6
4,Gfap,009I,0.505939067956355,3,009I_M4b_E2_Astrocytes_677_4,6
26,Gfap,009I,0.541041161833339,3,009I_M4b_E2_Astrocytes_677_5,6
2,Gfap,009I,0.544369172977593,3,009I_M4b_E2_Astrocytes_677_7,6
0,Gfap,009I,0.52037367148467,3,009I_M4b_E2_Astrocytes_677_8,6
0,Gfap,009I,0.560436297837723,3,009I_M4b_E2_Astrocytes_677_9,6
0,Gfap,009I,0.554703216075265,3,009I_M4b_E2_Astrocytes_677_13,6
4,Gfap,009I,0.504714360176906,3,009I_M4b_E2_Astrocytes_940_4,6
0,Gfap,009I,0.502185738447986,3,009I_M4b_E2_Astrocytes_935_11,6
13,Gfap,009I,0.534301832308014,3,009I_M4b_E2_Astrocytes_934_2,6
0,Gfap,009I,0.530256336921148,3,009I_M4b_E2_Astrocytes_934_6,6
0,Gfap,009I,0.53845986328633,3,009I_M4b_E2_Astrocytes_684_4,6
5,Gfap,009I,0.503388673686004,3,009I_M4b_E2_Astrocytes_655_15,6
2,Gfap,009I,0.537691416860104,3,009I_M4b_E2_Astrocytes_655_16,6
0,Gfap,009I,0.506488685548706,3,009I_M4b_E2_Astrocytes_655_17,6
7,Gfap,009I,0.501249496305095,3,009I_M4b_E2_Astrocytes_655_18,6
4,Gfap,009I,0.514355025707298,3,009I_M4b_E2_Astrocytes_915_4,6
6,Gfap,009I,0.500502751820602,3,009I_M4b_E2_Astrocytes_683_2,6
19,Gfap,009I,0.501788312830174,3,009I_M4b_E2_Astrocytes_683_8,6
36,Gfap,009I,0.502833475835224,3,009I_M4b_E2_Astrocytes_683_10,6
2,Gfap,009I,0.527843740090927,3,009I_M4b_E2_Astrocytes_683_14,6
26,Gfap,009I,0.514337550093946,3,009I_M4b_E2_Astrocytes_966_1,6
0,Gfap,009I,0.534475673723974,3,009I_M4b_E2_Astrocytes_966_6,6
1,Gfap,009I,0.514066240878303,3,009I_M4b_E2_Astrocytes_711_2,6
0,Gfap,009I,0.501375913414409,3,009I_M4b_E2_Astrocytes_711_7,6
0,Gfap,009I,0.520091788819147,3,009I_M4b_E2_Astrocytes_656_6,6
0,Gfap,009I,0.501195894363257,3,009I_M4b_E2_Astrocytes_656_7,6
4,Gfap,009I,0.510138795956665,3,009I_M4b_E2_Astrocytes_656_9,6
2,Gfap,009I,0.535712312439404,3,009I_M4b_E2_Astrocytes_656_11,6
0,Gfap,009I,0.532560301306208,3,009I_M4b_E2_Astrocytes_656_12,6
2,Gfap,009I,0.528081926838654,3,009I_M5b_E2_Astrocytes_722_6,6
0,Gfap,009I,0.504102101636035,3,009I_M5b_E2_Astrocytes_722_11,6
7,Gfap,009I,0.528270297814835,3,009I_M5b_E2_Astrocytes_758_3,6
14,Gfap,009I,0.526273046536337,3,009I_M5b_E2_Astrocytes_758_12,6
6,Gfap,009I,0.508256131510034,3,009I_M5b_E2_Astrocytes_758_13,6
9,Gfap,009I,0.536401793829666,3,009I_M5b_E2_Astrocytes_758_17,6
0,Gfap,009I,0.539297800511608,3,009I_M5b_E2_Astrocytes_763_2,6
12,Gfap,009I,0.507450881973024,3,009I_M5b_E2_Astrocytes_763_7,6
0,Gfap,009I,0.528425103085776,3,009I_M5b_E2_Astrocytes_791_1,6
2,Gfap,009I,0.524590526320386,3,009I_M5b_E2_Astrocytes_791_4,6
9,Gfap,009I,0.501368256835325,3,009I_M5b_E2_Astrocytes_790_10,6
0,Gfap,009I,0.546305714058249,3,009I_M5b_E2_Astrocytes_790_11,6
0,Gfap,009I,0.53738037063454,3,009I_M5b_E2_Astrocytes_790_12,6
0,Gfap,009I,0.503670612979581,3,009I_M5b_E2_Astrocytes_790_13,6
0,Gfap,009I,0.524789073273825,3,009I_M5b_E2_Astrocytes_790_16,6
0,Gfap,009I,0.504283748710956,3,009I_M5b_E2_Astrocytes_727_1,6
3,Gfap,009I,0.538299168543689,3,009I_M5b_E2_Astrocytes_727_12,6
0,Gfap,009I,0.53894417730103,3,009I_M5b_E2_Astrocytes_727_16,6
16,Chrdl1,009H,0.56968467187135,3,009H_M8b_E3_Astrocytes_209_2,6
19,Chrdl1,009H,0.574030768573151,3,009H_M8b_E3_Astrocytes_210_1,6
21,Chrdl1,009H,0.589963104908815,3,009H_M8b_E3_Astrocytes_210_11,6
8,Chrdl1,009H,0.588207704431699,3,009H_M8b_E3_Astrocytes_234_18,6
6,Chrdl1,009H,0.566881567048146,3,009H_M8b_E3_Astrocytes_234_20,6
10,Chrdl1,009H,0.588153375464057,3,009H_M8b_E3_Astrocytes_235_8,6
2,Chrdl1,009H,0.557236140473102,3,009H_M8b_E3_Astrocytes_307_14,6
6,Chrdl1,009H,0.557333880578028,3,009H_M8b_E3_Astrocytes_307_15,6
31,Chrdl1,009H,0.594837392870704,3,009H_M8b_E3_Astrocytes_307_16,6
3,Chrdl1,009H,0.574415007973027,3,009H_M8b_E3_Astrocytes_307_17,6
16,Chrdl1,009H,0.560312105722146,3,009H_M8b_E3_Astrocytes_324_2,6
19,Chrdl1,009H,0.573379214748324,3,009H_M8b_E3_Astrocytes_324_3,6
5,Chrdl1,009H,0.572601042266306,3,009H_M8b_E3_Astrocytes_324_4,6
15,Chrdl1,009H,0.592508261365699,3,009H_M8b_E3_Astrocytes_324_5,6
31,Chrdl1,009H,0.555596637478412,3,009H_M8b_E3_Astrocytes_324_7,6
18,Chrdl1,009H,0.59855876737281,3,009H_M8b_E3_Astrocytes_324_10,6
17,Chrdl1,009H,0.598070836130491,3,009H_M8b_E3_Astrocytes_325_17,6
22,Chrdl1,009H,0.586559899000404,3,009H_M8b_E3_Astrocytes_325_19,6
14,Chrdl1,009H,0.571719625965223,3,009H_M8b_E3_Astrocytes_325_24,6
32,Chrdl1,009H,0.591085775795244,3,009H_M8b_E3_Astrocytes_332_14,6
39,Chrdl1,009H,0.571852245742527,3,009H_M8b_E3_Astrocytes_332_16,6
20,Chrdl1,009H,0.572922486797972,3,009H_M8b_E3_Astrocytes_332_22,6
24,Chrdl1,009H,0.594251029932616,3,009H_M8b_E3_Astrocytes_332_23,6
11,Chrdl1,009H,0.599697203519701,3,009H_M8b_E3_Astrocytes_332_25,6
27,Chrdl1,009H,0.593574776323478,3,009H_M8b_E3_Astrocytes_333_2,6
22,Chrdl1,009H,0.59237189877657,3,009H_M8b_E3_Astrocytes_333_8,6
14,Chrdl1,009H,0.598559031878712,3,009H_M8b_E3_Astrocytes_358_7,6
25,Chrdl1,009H,0.591521546179035,3,009H_M8b_E3_Astrocytes_358_9,6
21,Chrdl1,009H,0.585288833208647,3,009H_M8b_E3_Astrocytes_365_3,6
16,Chrdl1,009H,0.508437183277505,3,009H_M8b_E3_Astrocytes_577_15,6
19,Chrdl1,009H,0.544903709682176,3,009H_M8b_E3_Astrocytes_577_16,6
14,Chrdl1,009H,0.542396685203767,3,009H_M8b_E3_Astrocytes_577_17,6
12,Chrdl1,009H,0.57154379673396,3,009H_M8b_E3_Astrocytes_577_18,6
25,Chrdl1,009H,0.578389670199661,3,009H_M8b_E3_Astrocytes_577_20,6
19,Chrdl1,009H,0.502846417200988,3,009H_M8b_E3_Astrocytes_578_17,6
13,Chrdl1,009H,0.547496264739924,3,009H_M8b_E3_Astrocytes_578_20,6
39,Chrdl1,009H,0.551071652212125,3,009H_M8b_E3_Astrocytes_586_22,6
31,Chrdl1,009H,0.541655604931499,3,009H_M8b_E3_Astrocytes_586_23,6
18,Chrdl1,009H,0.583033137521848,3,009H_M8b_E3_Astrocytes_586_26,6
22,Chrdl1,009H,0.596530882520909,3,009H_M8b_E3_Astrocytes_586_28,6
28,Chrdl1,009H,0.501662515346402,3,009H_M8b_E3_Astrocytes_587_2,6
10,Chrdl1,009H,0.51130753587404,3,009H_M8b_E3_Astrocytes_587_8,6
18,Chrdl1,009H,0.555702571992649,3,009H_M8b_E3_Astrocytes_587_10,6
33,Chrdl1,009H,0.546700672787975,3,009H_M8b_E3_Astrocytes_587_11,6
11,Chrdl1,009H,0.568414598915117,3,009H_M8b_E3_Astrocytes_587_12,6
20,Chrdl1,009H,0.584218691096145,3,009H_M8b_E3_Astrocytes_587_14,6
32,Chrdl1,009H,0.551566762528737,3,009H_M8b_E3_Astrocytes_587_15,6
12,Chrdl1,009H,0.547832881133901,3,009H_M8b_E3_Astrocytes_588_1,6
29,Chrdl1,009H,0.579027969577421,3,009H_M8b_E3_Astrocytes_588_2,6
26,Chrdl1,009H,0.585579033692068,3,009H_M8b_E3_Astrocytes_588_3,6
32,Chrdl1,009H,0.597404951747776,3,009H_M8b_E3_Astrocytes_607_2,6
24,Chrdl1,009H,0.563175859306065,3,009H_M8b_E3_Astrocytes_608_14,6
21,Chrdl1,009H,0.556457726060357,3,009H_M8b_E3_Astrocytes_608_15,6
27,Chrdl1,009H,0.58814838170723,3,009H_M8b_E3_Astrocytes_614_13,6
21,Chrdl1,009H,0.560972054606123,3,009H_M8b_E3_Astrocytes_614_17,6
9,Chrdl1,009H,0.593282102607281,3,009H_M8b_E3_Astrocytes_614_18,6
45,Chrdl1,009H,0.590442972798425,3,009H_M8b_E3_Astrocytes_615_10,6
30,Chrdl1,009H,0.58147000399357,3,009H_M8b_E3_Astrocytes_615_11,6
11,Chrdl1,009H,0.59360697448143,3,009H_M8b_E3_Astrocytes_643_2,6
0,Id1,009I,0.524026821781796,3,009I_M4b_E3_Astrocytes_905_14,6
0,Id1,009I,0.559127237122567,3,009I_M4b_E3_Astrocytes_656_15,6
1,Id1,009I,0.577269080940477,3,009I_M4b_E3_Astrocytes_656_20,6
0,Id1,009I,0.524507620983452,3,009I_M4b_E3_Astrocytes_646_11,6
0,Id1,009I,0.574979172987324,3,009I_M4b_E3_Astrocytes_646_16,6
0,Id1,009I,0.58228041751814,3,009I_M4b_E3_Astrocytes_717_6,6
0,Id1,009I,0.577010271492557,3,009I_M4b_E3_Astrocytes_658_2,6
0,Id1,009I,0.590457138727397,3,009I_M4b_E3_Astrocytes_677_9,6
0,Id1,009I,0.585017870200429,3,009I_M4b_E3_Astrocytes_677_10,6
0,Id1,009I,0.589271909525136,3,009I_M4b_E3_Astrocytes_677_11,6
8,Id1,009I,0.576143622296716,3,009I_M4b_E3_Astrocytes_677_16,6
3,Id1,009I,0.592065252351627,3,009I_M4b_E3_Astrocytes_676_5,6
16,Id1,009I,0.579712870046186,3,009I_M4b_E3_Astrocytes_684_1,6
0,Id1,009I,0.564285708653756,3,009I_M4b_E3_Astrocytes_684_7,6
2,Id1,009I,0.500848216622123,3,009I_M4b_E3_Astrocytes_647_15,6
3,Id1,009I,0.526650166647415,3,009I_M4b_E3_Astrocytes_647_16,6
11,Id1,009I,0.581118240948137,3,009I_M4b_E3_Astrocytes_941_2,6
16,Id1,009I,0.597191278290103,3,009I_M4b_E3_Astrocytes_941_5,6
4,Id1,009I,0.514142050904604,3,009I_M4b_E3_Astrocytes_915_2,6
2,Id1,009I,0.557402309508056,3,009I_M4b_E3_Astrocytes_915_6,6
1,Id1,009I,0.533346909273908,3,009I_M4b_E3_Astrocytes_915_7,6
2,Id1,009I,0.563586044405542,3,009I_M4b_E3_Astrocytes_915_8,6
15,Id1,009I,0.572487221809746,3,009I_M4b_E3_Astrocytes_915_9,6
5,Id1,009I,0.576810393252168,3,009I_M4b_E3_Astrocytes_915_12,6
1,Id1,009I,0.520492680658991,3,009I_M4b_E3_Astrocytes_906_16,6
1,Id1,009I,0.521868658888729,3,009I_M4b_E3_Astrocytes_906_20,6
2,Id1,009I,0.533702070515931,3,009I_M4b_E3_Astrocytes_914_11,6
0,Id1,009I,0.569157059970921,3,009I_M4b_E3_Astrocytes_914_14,6
2,Id1,009I,0.597043646395043,3,009I_M4b_E3_Astrocytes_934_4,6
3,Id1,009I,0.584674687298289,3,009I_M4b_E3_Astrocytes_934_6,6
2,Id1,009I,0.563050290824155,3,009I_M4b_E3_Astrocytes_934_9,6
2,Id1,009I,0.557492221977384,3,009I_M4b_E3_Astrocytes_934_13,6
0,Id1,009I,0.57515342840344,3,009I_M4b_E3_Astrocytes_657_2,6
1,Id1,009I,0.598200574479559,3,009I_M4b_E3_Astrocytes_657_3,6
2,Id1,009I,0.578396580953766,3,009I_M4b_E3_Astrocytes_657_4,6
2,Id1,009I,0.58523179973222,3,009I_M4b_E3_Astrocytes_657_5,6
2,Id1,009I,0.537626911420344,3,009I_M4b_E3_Astrocytes_916_1,6
0,Id1,009I,0.542828316185593,3,009I_M4b_E3_Astrocytes_916_2,6
0,Id1,009I,0.562541164368227,3,009I_M5b_E3_Astrocytes_790_4,6
1,Id1,009I,0.567341251809592,3,009I_M5b_E3_Astrocytes_790_11,6
0,Id1,009I,0.561842727811435,3,009I_M5b_E3_Astrocytes_791_3,6
0,Id1,009I,0.597123899692841,3,009I_M5b_E3_Astrocytes_758_14,6
1,Id1,009I,0.590152483825665,3,009I_M5b_E3_Astrocytes_758_15,6
0,Id1,009I,0.581457952658304,3,009I_M5b_E3_Astrocytes_758_19,6
18,Il33,009I,0.524026821781796,3,009I_M4b_E3_Astrocytes_905_14,6
3,Il33,009I,0.559127237122567,3,009I_M4b_E3_Astrocytes_656_15,6
2,Il33,009I,0.577269080940477,3,009I_M4b_E3_Astrocytes_656_20,6
7,Il33,009I,0.524507620983452,3,009I_M4b_E3_Astrocytes_646_11,6
5,Il33,009I,0.574979172987324,3,009I_M4b_E3_Astrocytes_646_16,6
10,Il33,009I,0.58228041751814,3,009I_M4b_E3_Astrocytes_717_6,6
3,Il33,009I,0.577010271492557,3,009I_M4b_E3_Astrocytes_658_2,6
3,Il33,009I,0.590457138727397,3,009I_M4b_E3_Astrocytes_677_9,6
10,Il33,009I,0.585017870200429,3,009I_M4b_E3_Astrocytes_677_10,6
4,Il33,009I,0.589271909525136,3,009I_M4b_E3_Astrocytes_677_11,6
6,Il33,009I,0.576143622296716,3,009I_M4b_E3_Astrocytes_677_16,6
0,Il33,009I,0.592065252351627,3,009I_M4b_E3_Astrocytes_676_5,6
6,Il33,009I,0.579712870046186,3,009I_M4b_E3_Astrocytes_684_1,6
2,Il33,009I,0.564285708653756,3,009I_M4b_E3_Astrocytes_684_7,6
4,Il33,009I,0.500848216622123,3,009I_M4b_E3_Astrocytes_647_15,6
12,Il33,009I,0.526650166647415,3,009I_M4b_E3_Astrocytes_647_16,6
9,Il33,009I,0.581118240948137,3,009I_M4b_E3_Astrocytes_941_2,6
0,Il33,009I,0.597191278290103,3,009I_M4b_E3_Astrocytes_941_5,6
13,Il33,009I,0.514142050904604,3,009I_M4b_E3_Astrocytes_915_2,6
13,Il33,009I,0.557402309508056,3,009I_M4b_E3_Astrocytes_915_6,6
9,Il33,009I,0.533346909273908,3,009I_M4b_E3_Astrocytes_915_7,6
1,Il33,009I,0.563586044405542,3,009I_M4b_E3_Astrocytes_915_8,6
12,Il33,009I,0.572487221809746,3,009I_M4b_E3_Astrocytes_915_9,6
6,Il33,009I,0.576810393252168,3,009I_M4b_E3_Astrocytes_915_12,6
11,Il33,009I,0.520492680658991,3,009I_M4b_E3_Astrocytes_906_16,6
5,Il33,009I,0.521868658888729,3,009I_M4b_E3_Astrocytes_906_20,6
9,Il33,009I,0.533702070515931,3,009I_M4b_E3_Astrocytes_914_11,6
16,Il33,009I,0.569157059970921,3,009I_M4b_E3_Astrocytes_914_14,6
19,Il33,009I,0.597043646395043,3,009I_M4b_E3_Astrocytes_934_4,6
11,Il33,009I,0.584674687298289,3,009I_M4b_E3_Astrocytes_934_6,6
19,Il33,009I,0.563050290824155,3,009I_M4b_E3_Astrocytes_934_9,6
2,Il33,009I,0.557492221977384,3,009I_M4b_E3_Astrocytes_934_13,6
7,Il33,009I,0.57515342840344,3,009I_M4b_E3_Astrocytes_657_2,6
7,Il33,009I,0.598200574479559,3,009I_M4b_E3_Astrocytes_657_3,6
16,Il33,009I,0.578396580953766,3,009I_M4b_E3_Astrocytes_657_4,6
19,Il33,009I,0.58523179973222,3,009I_M4b_E3_Astrocytes_657_5,6
2,Il33,009I,0.537626911420344,3,009I_M4b_E3_Astrocytes_916_1,6
6,Il33,009I,0.542828316185593,3,009I_M4b_E3_Astrocytes_916_2,6
7,Il33,009I,0.562541164368227,3,009I_M5b_E3_Astrocytes_790_4,6
6,Il33,009I,0.567341251809592,3,009I_M5b_E3_Astrocytes_790_11,6
9,Il33,009I,0.561842727811435,3,009I_M5b_E3_Astrocytes_791_3,6
10,Il33,009I,0.597123899692841,3,009I_M5b_E3_Astrocytes_758_14,6
21,Il33,009I,0.590152483825665,3,009I_M5b_E3_Astrocytes_758_15,6
9,Il33,009I,0.581457952658304,3,009I_M5b_E3_Astrocytes_758_19,6
17,Eogt,009H,0.56968467187135,3,009H_M8b_E3_Astrocytes_209_2,6
33,Eogt,009H,0.574030768573151,3,009H_M8b_E3_Astrocytes_210_1,6
23,Eogt,009H,0.589963104908815,3,009H_M8b_E3_Astrocytes_210_11,6
6,Eogt,009H,0.588207704431699,3,009H_M8b_E3_Astrocytes_234_18,6
1,Eogt,009H,0.566881567048146,3,009H_M8b_E3_Astrocytes_234_20,6
19,Eogt,009H,0.588153375464057,3,009H_M8b_E3_Astrocytes_235_8,6
1,Eogt,009H,0.557236140473102,3,009H_M8b_E3_Astrocytes_307_14,6
15,Eogt,009H,0.557333880578028,3,009H_M8b_E3_Astrocytes_307_15,6
20,Eogt,009H,0.594837392870704,3,009H_M8b_E3_Astrocytes_307_16,6
8,Eogt,009H,0.574415007973027,3,009H_M8b_E3_Astrocytes_307_17,6
24,Eogt,009H,0.560312105722146,3,009H_M8b_E3_Astrocytes_324_2,6
12,Eogt,009H,0.573379214748324,3,009H_M8b_E3_Astrocytes_324_3,6
14,Eogt,009H,0.572601042266306,3,009H_M8b_E3_Astrocytes_324_4,6
9,Eogt,009H,0.592508261365699,3,009H_M8b_E3_Astrocytes_324_5,6
10,Eogt,009H,0.555596637478412,3,009H_M8b_E3_Astrocytes_324_7,6
25,Eogt,009H,0.59855876737281,3,009H_M8b_E3_Astrocytes_324_10,6
24,Eogt,009H,0.598070836130491,3,009H_M8b_E3_Astrocytes_325_17,6
20,Eogt,009H,0.586559899000404,3,009H_M8b_E3_Astrocytes_325_19,6
16,Eogt,009H,0.571719625965223,3,009H_M8b_E3_Astrocytes_325_24,6
22,Eogt,009H,0.591085775795244,3,009H_M8b_E3_Astrocytes_332_14,6
43,Eogt,009H,0.571852245742527,3,009H_M8b_E3_Astrocytes_332_16,6
23,Eogt,009H,0.572922486797972,3,009H_M8b_E3_Astrocytes_332_22,6
15,Eogt,009H,0.594251029932616,3,009H_M8b_E3_Astrocytes_332_23,6
6,Eogt,009H,0.599697203519701,3,009H_M8b_E3_Astrocytes_332_25,6
20,Eogt,009H,0.593574776323478,3,009H_M8b_E3_Astrocytes_333_2,6
18,Eogt,009H,0.59237189877657,3,009H_M8b_E3_Astrocytes_333_8,6
26,Eogt,009H,0.598559031878712,3,009H_M8b_E3_Astrocytes_358_7,6
24,Eogt,009H,0.591521546179035,3,009H_M8b_E3_Astrocytes_358_9,6
11,Eogt,009H,0.585288833208647,3,009H_M8b_E3_Astrocytes_365_3,6
22,Eogt,009H,0.508437183277505,3,009H_M8b_E3_Astrocytes_577_15,6
22,Eogt,009H,0.544903709682176,3,009H_M8b_E3_Astrocytes_577_16,6
7,Eogt,009H,0.542396685203767,3,009H_M8b_E3_Astrocytes_577_17,6
11,Eogt,009H,0.57154379673396,3,009H_M8b_E3_Astrocytes_577_18,6
4,Eogt,009H,0.578389670199661,3,009H_M8b_E3_Astrocytes_577_20,6
22,Eogt,009H,0.502846417200988,3,009H_M8b_E3_Astrocytes_578_17,6
27,Eogt,009H,0.547496264739924,3,009H_M8b_E3_Astrocytes_578_20,6
16,Eogt,009H,0.551071652212125,3,009H_M8b_E3_Astrocytes_586_22,6
