"slide"	"analysis"	"file"	"Field"	"ObjectNo"	"PositionX_m"	"PositionY_m"	"normalisedDepth"	"segmentation"	"celltype"	"ctxdepthInterval"	"area"	"channel"	"spotcounts"	"genes"	"cell.id"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	38	8	-4740.48	-25525.94	0.782838863487062	"CTX S-BF L6"	"Astrocytes"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	11	"Id3"	"00NJ_M3_E1_38_8"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	38	9	-4699.31	-25544.69	0.746785252429277	"CTX S-BF L5"	"Astrocytes"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	7	"Id3"	"00NJ_M3_E1_38_9"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	38	10	-4930.5	-25601.92	0.902129256465053	"CTX S-BF L6"	"Astrocytes"	"5"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	33	"Id3"	"00NJ_M3_E1_38_10"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	38	11	-4827.17	-25609.34	0.824091509802475	"CTX S-BF L6"	"Astrocytes"	"5"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	7	"Id3"	"00NJ_M3_E1_38_11"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	38	12	-4833.04	-25622.98	0.824613778100991	"CTX S-BF L6"	"Astrocytes"	"5"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	39	"Id3"	"00NJ_M3_E1_38_12"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	38	13	-4730.49	-25628.18	0.747405171337358	"CTX S-BF L5"	"Astrocytes"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	3	"Id3"	"00NJ_M3_E1_38_13"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	38	14	-4789.69	-25648.15	0.785746167950893	"CTX S-BF L6"	"Astrocytes"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	3	"Id3"	"00NJ_M3_E1_38_14"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	39	1	-4603.59	-25397.42	0.718526947066505	"CTX S-BF L5"	"Astrocytes"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	4	"Id3"	"00NJ_M3_E1_39_1"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	39	2	-4464.19	-25404.96	0.609483021757295	"CTX S-BF L5"	"Astrocytes"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	7	"Id3"	"00NJ_M3_E1_39_2"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	39	5	-4491.36	-25422.69	0.625233657723157	"CTX S-BF L5"	"Astrocytes"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	18	"Id3"	"00NJ_M3_E1_39_5"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	39	6	-4433.09	-25434.38	0.577012497699465	"CTX S-BF L5"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	8	"Id3"	"00NJ_M3_E1_39_6"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	39	7	-4485.19	-25447.75	0.613221832118405	"CTX S-BF L5"	"Astrocytes"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	11	"Id3"	"00NJ_M3_E1_39_7"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	39	8	-4374.06	-25471.66	0.521042592308642	"CTX S-BF L4"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	0	"Id3"	"00NJ_M3_E1_39_8"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	39	9	-4515.14	-25485.29	0.625088419693672	"CTX S-BF L5"	"Astrocytes"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	7	"Id3"	"00NJ_M3_E1_39_9"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	39	10	-4633.43	-25493.91	0.711356495753924	"CTX S-BF L5"	"Astrocytes"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	10	"Id3"	"00NJ_M3_E1_39_10"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	39	12	-4392.76	-25519.01	0.522444801867732	"CTX S-BF L4"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	5	"Id3"	"00NJ_M3_E1_39_12"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	39	13	-4566.74	-25517.56	0.65448662303511	"CTX S-BF L5"	"Astrocytes"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	2	"Id3"	"00NJ_M3_E1_39_13"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	39	14	-4624.21	-25529.44	0.694296740567472	"CTX S-BF L5"	"Astrocytes"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	1	"Id3"	"00NJ_M3_E1_39_14"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	39	16	-4598.73	-25545.24	0.670812244227198	"CTX S-BF L5"	"Astrocytes"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	3	"Id3"	"00NJ_M3_E1_39_16"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	39	17	-4393.8	-25556.33	0.513096812040464	"CTX S-BF L4"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	5	"Id3"	"00NJ_M3_E1_39_17"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	39	18	-4585.01	-25563.36	0.655667524337153	"CTX S-BF L5"	"Astrocytes"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	0	"Id3"	"00NJ_M3_E1_39_18"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	39	20	-4503.13	-25587.32	0.587458536025897	"CTX S-BF L5"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	5	"Id3"	"00NJ_M3_E1_39_20"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	39	21	-4560.24	-25607.11	0.625625479900021	"CTX S-BF L5"	"Astrocytes"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	13	"Id3"	"00NJ_M3_E1_39_21"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	39	23	-4427.59	-25655.94	0.513179193817667	"CTX S-BF L4"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	17	"Id3"	"00NJ_M3_E1_39_23"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	39	25	-4449.82	-25675.66	0.525214995661037	"CTX S-BF L4"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	0	"Id3"	"00NJ_M3_E1_39_25"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	40	1	-4260.78	-25379.31	0.457032565750508	"CTX S-BF L4"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	2	"Id3"	"00NJ_M3_E1_40_1"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	40	3	-4276.61	-25413.1	0.460601903296018	"CTX S-BF L4"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	8	"Id3"	"00NJ_M3_E1_40_3"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	40	4	-4115	-25418.04	0.330187886809645	"CTX S-BF L2-3"	"Astrocytes"	"2"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	6	"Id3"	"00NJ_M3_E1_40_4"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	40	5	-4080.88	-25459.31	0.292851027655691	"CTX S-BF L2-3"	"Astrocytes"	"2"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	6	"Id3"	"00NJ_M3_E1_40_5"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	40	6	-4232.99	-25458.65	0.414277283678993	"CTX S-BF L4"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	4	"Id3"	"00NJ_M3_E1_40_6"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	40	7	-4052.88	-25470.03	0.26779501578924	"CTX S-BF L2-3"	"Astrocytes"	"2"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	4	"Id3"	"00NJ_M3_E1_40_7"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	40	8	-4153.37	-25492.06	0.342984827862829	"CTX S-BF L2-3"	"Astrocytes"	"2"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	7	"Id3"	"00NJ_M3_E1_40_8"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	40	10	-4258.96	-25508	0.422087752207955	"CTX S-BF L4"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	10	"Id3"	"00NJ_M3_E1_40_10"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	40	11	-4168.53	-25509.74	0.350705208147418	"CTX S-BF L2-3"	"Astrocytes"	"2"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	13	"Id3"	"00NJ_M3_E1_40_11"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	40	12	-4108.72	-25530.2	0.298554546803825	"CTX S-BF L2-3"	"Astrocytes"	"2"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	1	"Id3"	"00NJ_M3_E1_40_12"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	40	13	-4197.3	-25557.19	0.361642487647298	"CTX S-BF L2-3"	"Astrocytes"	"2"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	6	"Id3"	"00NJ_M3_E1_40_13"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	40	14	-4307.44	-25659.89	0.42075691723326	"CTX S-BF L4"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	1	"Id3"	"00NJ_M3_E1_40_14"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	41	1	-4041.82	-25378.6	0.279178354066615	"CTX S-BF L2-3"	"Astrocytes"	"2"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	1	"Id3"	"00NJ_M3_E1_41_1"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	41	2	-3882.89	-25381.38	0.146215825885416	"CTX S-BF L1"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	37	"Id3"	"00NJ_M3_E1_41_2"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	41	3	-3921.77	-25399.33	0.175189828370081	"CTX S-BF L2-3"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	4	"Id3"	"00NJ_M3_E1_41_3"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	41	4	-3886.27	-25404.55	0.144545786397469	"CTX S-BF L1"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	43	"Id3"	"00NJ_M3_E1_41_4"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	41	5	-3821.31	-25411.73	0.0888386742835941	"CTX S-BF L1"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	46	"Id3"	"00NJ_M3_E1_41_5"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	41	6	-4042.76	-25409.75	0.273178786298627	"CTX S-BF L2-3"	"Astrocytes"	"2"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	2	"Id3"	"00NJ_M3_E1_41_6"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	41	7	-3847.15	-25407.67	0.111243163677823	"CTX S-BF L1"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	47	"Id3"	"00NJ_M3_E1_41_7"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	41	8	-3859.9	-25439.74	0.115706433412884	"CTX S-BF L1"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	50	"Id3"	"00NJ_M3_E1_41_8"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	41	9	-3943.62	-25447.01	0.183644311554899	"CTX S-BF L2-3"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	1	"Id3"	"00NJ_M3_E1_41_9"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	41	11	-4052.51	-25470.25	0.267445995410979	"CTX S-BF L2-3"	"Astrocytes"	"2"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	2	"Id3"	"00NJ_M3_E1_41_11"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	41	12	-3860.76	-25495.01	0.105642036621448	"CTX S-BF L1"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	29	"Id3"	"00NJ_M3_E1_41_12"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	41	13	-3938.8	-25515.21	0.165494505963498	"CTX S-BF L2-3"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	3	"Id3"	"00NJ_M3_E1_41_13"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	41	15	-3867.54	-25564.44	0.0975740001312059	"CTX S-BF L1"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	33	"Id3"	"00NJ_M3_E1_41_15"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	41	16	-3872.28	-25582.08	0.0979726101962714	"CTX S-BF L1"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	7	"Id3"	"00NJ_M3_E1_41_16"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	41	18	-3927.43	-25666.64	0.125060879023374	"CTX S-BF L1"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	17	"Id3"	"00NJ_M3_E1_41_18"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	44	3	-3910.78	-25831.77	0.0796424472566847	"CTX S-BF L1"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	29	"Id3"	"00NJ_M3_E1_44_3"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	44	4	-4055.59	-25834.24	0.190618998865925	"CTX S-BF L2-3"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	5	"Id3"	"00NJ_M3_E1_44_4"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	44	5	-3937.4	-25862.98	0.0943711541682782	"CTX S-BF L1"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	2	"Id3"	"00NJ_M3_E1_44_5"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	44	7	-3964.51	-25887.52	0.110589554448302	"CTX S-BF L1"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	9	"Id3"	"00NJ_M3_E1_44_7"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	44	8	-4060.38	-25934.15	0.174623703191882	"CTX S-BF L2-3"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	1	"Id3"	"00NJ_M3_E1_44_8"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	44	9	-4035.7	-25937.66	0.155274557551682	"CTX S-BF L2-3"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	0	"Id3"	"00NJ_M3_E1_44_9"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	45	2	-4086.2	-25681.69	0.24621478895255	"CTX S-BF L2-3"	"Astrocytes"	"2"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	8	"Id3"	"00NJ_M3_E1_45_2"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	45	3	-4205.47	-25701.4	0.333269963049873	"CTX S-BF L2-3"	"Astrocytes"	"2"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	2	"Id3"	"00NJ_M3_E1_45_3"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	45	4	-4317.53	-25767.56	0.403842418574818	"CTX S-BF L4"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	1	"Id3"	"00NJ_M3_E1_45_4"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	45	6	-4178.64	-25820.45	0.28719475756867	"CTX S-BF L2-3"	"Astrocytes"	"2"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	6	"Id3"	"00NJ_M3_E1_45_6"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	45	7	-4202.25	-25828.55	0.303371419400633	"CTX S-BF L2-3"	"Astrocytes"	"2"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	5	"Id3"	"00NJ_M3_E1_45_7"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	45	8	-4060.67	-25834.87	0.194379301582003	"CTX S-BF L2-3"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	6	"Id3"	"00NJ_M3_E1_45_8"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	45	9	-4282.87	-25849.4	0.359612750134629	"CTX S-BF L2-3"	"Astrocytes"	"2"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	10	"Id3"	"00NJ_M3_E1_45_9"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	45	10	-4128.16	-25862.9	0.240115923051669	"CTX S-BF L2-3"	"Astrocytes"	"2"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	2	"Id3"	"00NJ_M3_E1_45_10"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	45	11	-4086.93	-25886.07	0.204183404805812	"CTX S-BF L2-3"	"Astrocytes"	"2"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	3	"Id3"	"00NJ_M3_E1_45_11"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	45	13	-4063.05	-25933.9	0.176690488611966	"CTX S-BF L2-3"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	1	"Id3"	"00NJ_M3_E1_45_13"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	45	14	-4162.63	-25965.45	0.243530891629878	"CTX S-BF L2-3"	"Astrocytes"	"2"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	0	"Id3"	"00NJ_M3_E1_45_14"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	45	15	-4096.42	-25981.33	0.19083282748114	"CTX S-BF L2-3"	"Astrocytes"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	2	"Id3"	"00NJ_M3_E1_45_15"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	46	2	-4452.18	-25676.42	0.526811617723755	"CTX S-BF L4"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	1	"Id3"	"00NJ_M3_E1_46_2"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	46	3	-4515.83	-25713.03	0.565669762082284	"CTX S-BF L5"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	14	"Id3"	"00NJ_M3_E1_46_3"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	46	4	-4623.09	-25716.37	0.644657207910993	"CTX S-BF L5"	"Astrocytes"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	1	"Id3"	"00NJ_M3_E1_46_4"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	46	5	-4369.2	-25727.5	0.452031523587381	"CTX S-BF L4"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	24	"Id3"	"00NJ_M3_E1_46_5"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	46	6	-4447.14	-25750.52	0.505218263807104	"CTX S-BF L4"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	23	"Id3"	"00NJ_M3_E1_46_6"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	46	7	-4460.48	-25760.17	0.512894937155224	"CTX S-BF L4"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	4	"Id3"	"00NJ_M3_E1_46_7"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	46	8	-4563.22	-25773.52	0.586021706122982	"CTX S-BF L5"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	3	"Id3"	"00NJ_M3_E1_46_8"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	46	9	-4437.93	-25795.42	0.487739963280742	"CTX S-BF L4"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	45	"Id3"	"00NJ_M3_E1_46_9"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	46	10	-4629.32	-25798.26	0.628575389394378	"CTX S-BF L5"	"Astrocytes"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	4	"Id3"	"00NJ_M3_E1_46_10"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	46	11	-4457.28	-25821.52	0.496010278931637	"CTX S-BF L4"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	13	"Id3"	"00NJ_M3_E1_46_11"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	46	12	-4589.04	-25826.97	0.591574075865901	"CTX S-BF L5"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	4	"Id3"	"00NJ_M3_E1_46_12"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	46	14	-4507.68	-25874.14	0.519640240111096	"CTX S-BF L4"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	12	"Id3"	"00NJ_M3_E1_46_14"
"00NJ"	"P56cor2-CTXsbf-sastv21-short_00NJ_Astrocytes.tsv"	"00NJ_M3_E1"	46	15	-4453.59	-25879.99	0.47868681900982	"CTX S-BF L4"	"Astrocytes"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots570_PerCell"	10	"Id3"	"00NJ_M3_E1_46_15"
