"slide"	"analysis"	"file"	"Field"	"ObjectNo"	"PositionX_m"	"PositionY_m"	"normalisedDepth"	"layer"	"ctxdepthInterval"	"area"	"channel"	"spotcounts"	"genes"	"cell.id"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	676	14	-4780.88	-19711.91	0.786291948638245	"L6"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	3	"Gfap"	"009I_M4b_E3_Astrocytes_676_14"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	676	15	-4719.04	-19723.26	0.769764038481775	"L5"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	6	"Gfap"	"009I_M4b_E3_Astrocytes_676_15"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	931	1	-5702.06	-26353.82	0.815829463039694	"L6"	"5"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	17	"Gfap"	"009I_M4b_E3_Astrocytes_931_1"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	931	2	-5539.43	-26383.71	0.804046121301753	"L6"	"5"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	1	"Gfap"	"009I_M4b_E3_Astrocytes_931_2"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	931	3	-5626.3	-26381.6	0.82056743519575	"L6"	"5"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	2	"Gfap"	"009I_M4b_E3_Astrocytes_931_3"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	931	6	-5617.04	-26417.68	0.84393129297091	"L6"	"5"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	25	"Gfap"	"009I_M4b_E3_Astrocytes_931_6"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	931	8	-5688.43	-26480.79	0.901763122701491	"L6"	"5"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	4	"Gfap"	"009I_M4b_E3_Astrocytes_931_8"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	931	9	-5755.07	-26497.42	0.926311793740556	"L6"	"5"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	11	"Gfap"	"009I_M4b_E3_Astrocytes_931_9"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	931	10	-5711.73	-26496.05	0.91693006186297	"L6"	"5"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	8	"Gfap"	"009I_M4b_E3_Astrocytes_931_10"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	931	12	-5776.36	-26511	0.939930062928821	"L6"	"5"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	11	"Gfap"	"009I_M4b_E3_Astrocytes_931_12"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	931	13	-5668.75	-26531.4	0.933221824575447	"L6"	"5"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	17	"Gfap"	"009I_M4b_E3_Astrocytes_931_13"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	931	14	-5699.06	-26569.41	0.965612052922069	"L6"	"5"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	4	"Gfap"	"009I_M4b_E3_Astrocytes_931_14"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	931	16	-5716.07	-26601.18	0.991071534130329	"L6"	"5"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	64	"Gfap"	"009I_M4b_E3_Astrocytes_931_16"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	684	1	-4308.87	-19753.2	0.579712870046186	"L5"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	0	"Gfap"	"009I_M4b_E3_Astrocytes_684_1"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	684	2	-4386.33	-19776.71	0.633214816808338	"L5"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	2	"Gfap"	"009I_M4b_E3_Astrocytes_684_2"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	684	3	-4367.55	-19778.11	0.62369827144027	"L5"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	2	"Gfap"	"009I_M4b_E3_Astrocytes_684_3"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	684	5	-4328.96	-19838.49	0.631880404209123	"L5"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	0	"Gfap"	"009I_M4b_E3_Astrocytes_684_5"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	684	6	-4465	-19835.24	0.703991422759345	"L5"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	0	"Gfap"	"009I_M4b_E3_Astrocytes_684_6"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	684	7	-4192.28	-19863.33	0.564285708653756	"L5"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	0	"Gfap"	"009I_M4b_E3_Astrocytes_684_7"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	684	9	-4276.03	-19881.36	0.621963427860026	"L5"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	1	"Gfap"	"009I_M4b_E3_Astrocytes_684_9"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	684	10	-4250.61	-19909.67	0.619258543973782	"L5"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	0	"Gfap"	"009I_M4b_E3_Astrocytes_684_10"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	684	11	-4328.02	-19916.39	0.668144220218607	"L5"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	4	"Gfap"	"009I_M4b_E3_Astrocytes_684_11"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	684	12	-4456.76	-19933.72	0.748012989519002	"L5"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	0	"Gfap"	"009I_M4b_E3_Astrocytes_684_12"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	684	13	-4316.74	-19957.11	0.679360302357415	"L5"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	0	"Gfap"	"009I_M4b_E3_Astrocytes_684_13"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	684	14	-4255.87	-19963.35	0.645817614288291	"L5"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	0	"Gfap"	"009I_M4b_E3_Astrocytes_684_14"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	684	15	-4378.75	-20038.21	0.751719372974971	"L5"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	5	"Gfap"	"009I_M4b_E3_Astrocytes_684_15"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	684	16	-4212.1	-20046.7	0.654678358965072	"L5"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	1	"Gfap"	"009I_M4b_E3_Astrocytes_684_16"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	940	12	-4505.46	-26912.2	0.617787413129811	"L5"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	3	"Gfap"	"009I_M4b_E3_Astrocytes_940_12"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	647	15	-5258.83	-19066.83	0.500848216622123	"L5"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	21	"Gfap"	"009I_M4b_E3_Astrocytes_647_15"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	647	16	-5161.46	-19137.14	0.526650166647415	"L5"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	3	"Gfap"	"009I_M4b_E3_Astrocytes_647_16"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	651	3	-4039.34	-18961.82	0.0276908416004013	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	62	"Gfap"	"009I_M4b_E3_Astrocytes_651_3"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	651	4	-4041.29	-19139.43	0.130329584293735	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	1	"Gfap"	"009I_M4b_E3_Astrocytes_651_4"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	651	5	-3945.41	-19157.55	0.0973706465977436	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	13	"Gfap"	"009I_M4b_E3_Astrocytes_651_5"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	680	1	-3605.83	-19451.55	0.0351383609523166	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	21	"Gfap"	"009I_M4b_E3_Astrocytes_680_1"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	680	2	-3532.24	-19548.64	0.0330918488949749	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	61	"Gfap"	"009I_M4b_E3_Astrocytes_680_2"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	680	3	-3524.01	-19587.84	0.045139268631115	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	30	"Gfap"	"009I_M4b_E3_Astrocytes_680_3"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	941	1	-4864.04	-26668.91	0.720216439886513	"L5"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	1	"Gfap"	"009I_M4b_E3_Astrocytes_941_1"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	941	2	-4614.2	-26677.86	0.581118240948137	"L5"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	4	"Gfap"	"009I_M4b_E3_Astrocytes_941_2"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	941	4	-4640.6	-26731.78	0.620831776373583	"L5"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	6	"Gfap"	"009I_M4b_E3_Astrocytes_941_4"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	941	5	-4586.46	-26748.9	0.597191278290103	"L5"	"3"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	19	"Gfap"	"009I_M4b_E3_Astrocytes_941_5"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	941	6	-4695.46	-26751.63	0.66156644771067	"L5"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	22	"Gfap"	"009I_M4b_E3_Astrocytes_941_6"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	941	7	-4600.76	-26771.5	0.615792738691698	"L5"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	19	"Gfap"	"009I_M4b_E3_Astrocytes_941_7"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	653	1	-3961.32	-19163.81	0.108024392090884	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	19	"Gfap"	"009I_M4b_E3_Astrocytes_653_1"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	653	2	-3934.22	-19187.15	0.109001474512966	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	7	"Gfap"	"009I_M4b_E3_Astrocytes_653_2"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	653	3	-3976.58	-19202.6	0.13666805915715	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	1	"Gfap"	"009I_M4b_E3_Astrocytes_653_3"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	653	5	-3860.92	-19266.58	0.105647425154232	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	10	"Gfap"	"009I_M4b_E3_Astrocytes_653_5"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	890	3	-4607.1	-25629.8	0.0281607136250041	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	46	"Gfap"	"009I_M4b_E3_Astrocytes_890_3"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	890	4	-4591.22	-25645.93	0.0330700473174819	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	68	"Gfap"	"009I_M4b_E3_Astrocytes_890_4"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	890	5	-4467.11	-25709.72	0.0181400952763548	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	13	"Gfap"	"009I_M4b_E3_Astrocytes_890_5"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	944	1	-5564.77	-26627.32	0.972489819802103	"L6"	"5"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	31	"Gfap"	"009I_M4b_E3_Astrocytes_944_1"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	944	2	-5479.87	-26655.63	0.966658031067142	"L6"	"5"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	8	"Gfap"	"009I_M4b_E3_Astrocytes_944_2"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	652	2	-3748.24	-19258.13	0.0362817106226929	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	29	"Gfap"	"009I_M4b_E3_Astrocytes_652_2"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	652	3	-3726.78	-19277.17	0.0318273211234804	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	41	"Gfap"	"009I_M4b_E3_Astrocytes_652_3"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	652	4	-3716	-19298.25	0.0345397664188649	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	26	"Gfap"	"009I_M4b_E3_Astrocytes_652_4"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	652	5	-3716.35	-19330.19	0.0485534431584401	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	15	"Gfap"	"009I_M4b_E3_Astrocytes_652_5"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	652	6	-3668.15	-19360.54	0.0330203064992446	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	31	"Gfap"	"009I_M4b_E3_Astrocytes_652_6"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	652	7	-3653.91	-19375.08	0.0308133679817956	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	35	"Gfap"	"009I_M4b_E3_Astrocytes_652_7"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	652	8	-3662.89	-19427.94	0.0590657021439167	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	31	"Gfap"	"009I_M4b_E3_Astrocytes_652_8"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	652	9	-3714.49	-19455.77	0.101959393740869	"L1"	"1"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	18	"Gfap"	"009I_M4b_E3_Astrocytes_652_9"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	709	1	-4480.28	-20059.69	0.821541742737065	"L6"	"5"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	0	"Gfap"	"009I_M4b_E3_Astrocytes_709_1"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	709	2	-4455.74	-20078.78	0.815291006742744	"L6"	"5"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	0	"Gfap"	"009I_M4b_E3_Astrocytes_709_2"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	709	4	-4536.88	-20118.71	0.881038330704439	"L6"	"5"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	5	"Gfap"	"009I_M4b_E3_Astrocytes_709_4"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	709	5	-4577.55	-20140.51	0.914769334830265	"L6"	"5"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	4	"Gfap"	"009I_M4b_E3_Astrocytes_709_5"
"009I"	"P56cor-CTXsbf-sastv20DL_009I_Astrocytes.tsv"	"009I_M4b_E3_Astrocytes"	709	6	-4302.96	-20136.64	0.747659309503433	"L5"	"4"	"CTX S-BF"	"Astrocytes_NumberOfSpots650_PerCell"	46	"Gfap"	"009I_M4b_E3_Astrocytes_709_6"
